semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
27942809,0,neutral,Semeval-train,Watch the 2012 Independent Spirit Awards THIS SATURDAY and chat live with @ChrisGethard and @mattsinger http://t.co/8dhxZ4sB,173263473499840512
17786911,0,neutral,Semeval-train,"#cloud Cloud Computing and Big Data Strategy - In this CEO Power Panel at the 10th International Cloud Expo, modera ... http://t.co/W2EZDf0l",232665128968011776
15727981,0,neutral,Semeval-train,Jungle Island says it will be open as usual on Monday. To see what's open &amp; what's closed click on this link #IsaacOn6 http://t.co/DznGJ7EB,239781099901960192
346996966,1,positive,Semeval-train,Ponting may make history fir Australian cricket: &lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;Ricky Ponting could break Steve Waugh&amp;nbsp;s re... http://t.co/hYgsOH6W,225835635976572928
302595031,0,neutral,Semeval-train,@RavensburgerPC: Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes Friday 8th@4pm http://t.co/4JP .,210683023404961792
89065934,0,neutral,Semeval-train,@dantencer Oct 17 it will be mostly dead but mostly dead is still a little bit alive!! (Billy Crystal the princess bride),250396367221055488
250180263,1,positive,Semeval-train,"Having a long overdue CD upload session. By tomorrow my iPod will be blessed with PIL, George Harrison and Disco Inferno :)",262638257630765056
314397515,0,neutral,Semeval-train,"Drew Doughty, Jeff Carter To Receive Heroes Welcome Thursday: London's streak as the city of champions will continue... http://t.co/DgapOUAj",238597776026509312
114342046,0,neutral,Semeval-train,i got 2 classes then im off going back to Greensboro. im heading to NY tomorrow,264015488504442880
899546328,1,positive,Semeval-train,thank you ABS-CBN and BCWMH for the fantastic episode today. Tomorrow again. I can't wait to... http://t.co/ve5Brqh1,262851655312228352
725029934,0,neutral,Semeval-train,Iago Falque's chance and poor old Harry Kane: Tottenham Hotspur face Norwich City tomorrow night in the Capital ... http://t.co/7nf8wJgi,263334399024713728
21127251,0,neutral,Semeval-train,@samtwomiller see you in Tallahassee on Friday! :),263888257601908736
59942111,0,neutral,Semeval-train,"Majority of customers in the following areas should be restored by Sunday night: Burton, Chardon, Conneaut, Eastlake, Mayfield Hts, Mentor",264093529993773056
24611225,0,neutral,Semeval-train,Watching the brilliant rick stein making paella on Saturday kitchen live....,251975339834740736
23018240,0,neutral,Semeval-train,@dj_orion are you back at Volstead this Saturday?  Or still out of town killin it?,232978865549627392
54860952,0,neutral,Semeval-train,I see Scorsese may be teaming up with The Artist's Oscar winning star Jean Dujardin... http://t.co/4AUPRsfv,213395136393129984
151565525,0,neutral,Semeval-train,Come out to the @MLBazFallLeague Rising Stars game being held here at 5:10pm THIS Saturday! See prospects from all 30 @MLB teams! #AFL12,263744353971875840
491068129,0,neutral,Semeval-train,Jr. Preds won 2nd game against the Columbus Flames 8-0.  Go Preds!,262299967463518208
553144606,-1,negative,Semeval-train,I'm so pist that I might not be able to go to the Volleyball game tomorrow,264159506437664768
30175337,0,neutral,Semeval-train,"Next Sunday, the 15th, were having our 2nd Comic Book Swap meet at the Apothecarium! Comics, games, movies, more #ComicSwapMeet",223296177926443008
34132746,1,positive,Semeval-train,Happiest Baby on the Block Class is being offered at National Nanny Training Day April 28th http://t.co/qYT5ddId,193797570378735616
575183115,0,neutral,Semeval-train,"With Mommy, Dada, Apple and Cherry are going to Noah's Park. We'll be back tomorrow",264151457421484032
354462072,1,positive,Semeval-train,Tell me you ain't excited! the twins in Eurosong final! they gonna win the 1st place! http://t.co/sx5XV47a,205317422406844416
23399626,1,positive,Semeval-train,good eats on deck 2day. Volare 4 lunch. Maya del Sol 4 dinner. i was smart 2 wear black. i may look like i'm w/ child by the end of the day,263292830171156480
244304091,0,neutral,Semeval-train,BIG BANG CONCERT IS TOMORROW. OH MY LORD !! BOO HOO HOOOO )': *Cries all the 7 seas*,264239668516753408
20965040,1,positive,Semeval-train,Love Billy Crystal introducing the 1st game of the World Series.,261256251416117248
23603258,0,neutral,Semeval-train,"""The highest any human has ever gone."" Keith Richards may have something to say about that. #redbullstratos",257535258449305600
46737287,0,neutral,Semeval-train,"Registration for the Blue Diamond Almonds Shamrock'n Half Marathon opens November 1st at 10am. If we reach 1,000... http://t.co/lsK4nwis",261957460229775360
188227249,-1,negative,Semeval-train,"Don't think Chelsea should appeal for Torres' red card. Let Sturridge play tomorrow. It's the Carling Cup, not PL.",263368741230882816
18223982,0,neutral,Semeval-train,OFFICAL RELEASE: Wolves Open 19th Season On Oct. 13 - The Chicago Wolves open the 2012-13 American Hockey League sea... http://t.co/8LEFxkfe,236589099912409088
383976327,-1,negative,Semeval-train,I was going to move to Siberia last Wednesday.Now I don't have to.Siberia has moved here.It's bloody freezing. #heatingtime.,261966259892142080
153433390,0,neutral,Semeval-train,@Nonamalone313 Boss lady Bamboo on Sunday Come Do it Major with BDR,239390023726813184
59328180,1,positive,Semeval-train,"#classic! @KWAMEDIDIT: FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW 
@ the Liacouras Center 7pm
CLASSIC HIP HOP!",257572330581139456
176118296,1,positive,Semeval-train,Looking at the @IRBSevens results from the gold coast is getting me excited for going at twickers in May :D,257327850183606272
700761932,1,positive,Semeval-train,The Roxy is alive with THE SOUND OF MUSIC this Sunday at 1.30pm. This is the LAST chance to see it on the big... http://t.co/VkEUlX4Y,264191768873013248
36640651,1,positive,Semeval-train,"#Argo is set to receive Best Film, Director and Writing noms at the Oscars, at the very least. And may be, art direction.",261011809081896960
378144219,0,neutral,Semeval-train,End of 2nd 3-2 Predators ... Preds will be short handed to start the 3rd.,246700893238591488
368119374,1,positive,Semeval-train,"Pineapples &amp; mangos for pre-breakfast, getting some work done, then heading to the Ritz Carlton for Sunday brunch :).",257500027663028224
456087658,0,neutral,Semeval-train,@The_Outfits come party with us tomorrow night in Naples Maine at Ricks cafe!!,226069548309299200
474232856,0,neutral,Semeval-train,100 days away: Barack Obama &amp; Mitt Romney meet in their first TV debate at the University of Denver (3 Oct),217221807835586560
55475724,0,neutral,Semeval-train,"@mindykaling is it just me or does ""Danny"" seem a lot like Billy Crystal in the first 1/3rd of When Harry Met Sally?",253306921002606592
281214260,0,neutral,Semeval-train,Bowling tryouts November 5th pass it on if interested,263035332000370688
21075591,1,positive,Semeval-train,How cool. Movies under the stars at Adelaide Oval... if I was in SA tomorrow night I would be ALL OVER this: http://t.co/wr4Ez9xS,262134513868619776
220179707,0,neutral,Semeval-train,"I wonder how the 1st day of school is going to be at Berkmar ,Lmao",231441537379209216
326082785,1,positive,Semeval-train,"@MissPawee yes, it's doable. I was at BKK from march 1-4 at night then flew to europe on march 5 in the morning.",262773238592053248
828005479,0,neutral,Semeval-train,"Ricky Ponting has passed 23,000 First Class runs - the 12th Australian to do so!",260938062631149568
256214746,0,neutral,Semeval-train,Love and Harden hitting the deck in pursuit of loose balls early 2nd Q. Proof this is NOT an NBA All-Star Game.,223591380969193472
178638669,0,neutral,Semeval-train,"@RambleAndWander @xavieremir since ET went via BKK and has 5th freedom rights (which can load/unload pax), it's a indirect flight.",263589560934625280
255980165,1,positive,Semeval-train,We've just sampled some of Greg's DELICIOUS pretzels for our German themed boardroom dinner tomorrow! Yummy!,263486572387774464
20504614,0,neutral,Semeval-train,Royal treatment: stars at MIDNIGHT TANGO opening tonight include Camilla Parker Bowles. Did she join the standing ovation?,164454964138225664
188697456,-1,negative,Semeval-train,But this is not the 1st time that Juventus is maximizing the potentials of ex-Milan players..Cannavaro and Edgar Davids are similar cases,201663280140386304
14077304,0,neutral,Semeval-train,Sitting in the sun listening to Nipsey Hussle,260621038063349760
29122182,0,neutral,Semeval-train,"What I plan on eating tomorrow at the @kystatefair ... Deep fried Kool-Aid, Deep fried Derby Pie, Deep fried Girl Scout Thin Mints, etc...",236618835975864320
437649913,0,neutral,Semeval-train,Introducing the first five selections to the All-Star game on November 17th at Quicken Loans Arena.  Stay posted... http://t.co/3nMp2NgJ,263722036269031424
109775601,1,positive,Semeval-train,Circe 2008. The day I got my acceptance letter to U of O. Can't believe tomorrow I'll be taking my last test http://t.co/aRpXz2Lt,236168632848248832
53801909,0,neutral,Semeval-train,"for my 10th &amp; last pick, i went for D-Will! Derrick Williams hehe sana mag-breakout na with Beasley &amp; Johnson gone",249809954242977792
553798181,0,neutral,Semeval-train,In the Sports World Kenseth avoids 25-car pileup to win at Dega: Daytona 500 winner Matt Kenseth won  Sunday at ... http://t.co/5Adr4H6w,255088029394411520
28873106,0,neutral,Semeval-train,"Mark Montgomery, David Adams and Austin Romine have been selected to play in the Arizona Fall League Rising Stars game on Sat. #Yankees",263965983604101120
883377758,0,neutral,Semeval-train,@mikepib @matthewroesch I was confused as well. I guess it's always Saturday Night at the Ritz Carlton. Oooh lala.,260189318121943040
543962166,0,neutral,Semeval-train,We beat Allstar's Gaming 2night and have advanced to the finals in @Getsomegaming AfterMath!  We play next Thursday night @ 8pm EST.,236295474271883264
20474878,0,neutral,Semeval-train,I had a teacher who taught us Jupiter was bigger than the Sun. This was based on the picture in the textbook. It was a drawing. True story,264048056306126848
35117505,0,neutral,Semeval-train,State Farm just postponed my sale date scheduled for tomorrow for a new short sale listing taken today for $1.9... http://t.co/UeHKonJi,261221873847779328
491320315,0,neutral,Semeval-train,"Anybody wanna go see hotel trannsylvania, frankenweenie, pitch perfect, and that movie with viola davis as a teacher with me tomorrow?",254760285984919552
156544752,1,positive,Semeval-train,"I may record the first few episodes of the next LP tomorrow. Wanted to get more info ready, but I'm think I'm good with what I have.",264190373470023680
237958347,0,neutral,Semeval-train,Viola Davis in a black &amp; white Max Mara dress at the  29th Annual Fashion Group International Night Of Stars http://t.co/a8GcdhCH,262427634309410816
870261492,-1,negative,Semeval-train,@o0ToucH0o we dont care about Carling Cup! Save it for #Looserpool! Yeah we lose also i wont be crying all night long on wednesday night!,262842514208337920
102884742,0,neutral,Semeval-train,"met Slum Village, Just Blaze, and 9th Wonder. saw Fred The Godson, Raekwon, Nipsey Hussle, and Trae The Truth perform, all in one day.",256942247784873984
25418063,0,neutral,Semeval-train,"Philly!!! @THEALUMNI1 will be rocking A FREE SHOW @ the Liacouras center @ 7pm THIS FRIDAY!
Come through and watch how we get down!!",257867874641788928
609291174,1,positive,Semeval-train,Meryl Streep is like the coolest woman ever!! I want to be related to her! May go watch #ItsComplicated,259636213584101376
742697305,0,neutral,Semeval-train,@RussPatt 1 &amp; half eps. 1st was proper debate. Next ep did my best Keith Richards impression with the TV. Neighbours gave 10's for distance,261014982106415104
54025501,0,neutral,Semeval-train,Mommy's bday is the 17th.... Not sure what to get her yet,264011170267148288
40657916,0,neutral,Semeval-train,http://t.co/77CAjSFD Today's Al-ien #Nascar Person of the Day is Friday Hassler- died in a crash  1st Daytona 500 qualifying race in 72,261468072114798592
600909460,1,positive,Semeval-train,Love taking a youtube break next day HD TV will be here and Saturday will be a BEAST VID,256459323142729728
116852096,0,neutral,Semeval-train,supposedly the Black Forest is getting some snow this weekend! Did we only imagine the 27 Celsius last Sunday?... http://t.co/CqgAr7lA,261806482436288512
100986964,0,neutral,Semeval-train,Greensboro DMV employee charged with embezzlement - Nov 1 @ 4:53 PM ET http://t.co/rRWUQUky,264107849217626112
236203378,1,positive,Semeval-train,No worries it's goin down Friday night club VISIONS.! Greensboro NC.!,251426165682753536
70620140,-1,negative,Semeval-train,Two of my Oscars died today. Don't know why. I guess they couldn't stand it out till November 6th.,262787834916765696
380851715,0,neutral,Semeval-train,"@ShutDownTheSun ""these birds dont buy the sun"" banner at the Carling Cup Final for Mikey Dye &amp; the LFC96 #DontBuyTheSun http://t.co/ZO2BKZcf",246358852092694528
